feature,bin,woe,coefficient,exact_points,display_points
APP_GOODS_CREDIT_RATIO,N0,-0.5195976900787308,-0.6058499380739583,-9.083156858641978,-9
APP_GOODS_CREDIT_RATIO,N1,-0.3292966147523381,-0.6058499380739583,-5.756478256017791,-6
APP_GOODS_CREDIT_RATIO,N2,-0.09699728915909325,-0.6058499380739583,-1.6956226117202318,-2
APP_GOODS_CREDIT_RATIO,N3,0.11610493854818793,-0.6058499380739583,2.0296459915677896,2
APP_GOODS_CREDIT_RATIO,N4,0.2184843553984099,-0.6058499380739583,3.8193542987890066,4
APP_GOODS_CREDIT_RATIO,MISSING,-0.0662822380867917,-0.6058499380739583,-1.158688687382267,-1
OCCUPATION_TYPE,C0,0.28482948140097086,-0.34457952804763786,2.831906729993891,3
OCCUPATION_TYPE,C1,-0.02754044206336882,-0.34457952804763786,-0.27381984070836834,0
OCCUPATION_TYPE,C2,-0.24414341150096394,-0.34457952804763786,-2.4273869639917516,-2
OCCUPATION_TYPE,C3,-0.28335444478752697,-0.34457952804763786,-2.817241232265028,-3
OCCUPATION_TYPE,C4,-0.2976259979725726,-0.34457952804763786,-2.9591356292684794,-3
OCCUPATION_TYPE,MISSING,0.2491736436762231,-0.34457952804763786,2.4773998639221997,2
OCCUPATION_TYPE,OTHER,0.0,-0.34457952804763786,0.0,0
BUREAU_ACTIVE_COUNT,N0,0.42805943602064117,-0.029114701553864544,0.3596010508760548,0
BUREAU_ACTIVE_COUNT,N1,0.12969888653249018,-0.029114701553864544,0.10895649521971681,0
BUREAU_ACTIVE_COUNT,N2,0.053229770183929145,-0.029114701553864544,0.04471687734296039,0
BUREAU_ACTIVE_COUNT,N3,-0.03859111259517155,-0.029114701553864544,-0.032419340577346065,0
BUREAU_ACTIVE_COUNT,N4,-0.15132089726061623,-0.029114701553864544,-0.12712055638881234,0
BUREAU_ACTIVE_COUNT,N5,-0.2650410348956891,-0.029114701553864544,-0.22265374070429575,0
BUREAU_ACTIVE_COUNT,N6,-0.410579497504029,-0.029114701553864544,-0.3449166315387377,0
BUREAU_ACTIVE_COUNT,MISSING,-0.2845065897809034,-0.029114701553864544,-0.2390062221673397,0
